,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
235,Inwood,40.86768396449915,-73.92121042203897,Dolce Vida Frozen Yogurt,40.868482907830256,-73.91846716403961,Frozen Yogurt Shop
236,Inwood,40.86768396449915,-73.92121042203897,Kuro Kirin,40.866223,-73.925691,Coffee Shop
237,Inwood,40.86768396449915,-73.92121042203897,Republica,40.864979,-73.923078,Restaurant
238,Inwood,40.86768396449915,-73.92121042203897,Made in Mexico,40.86727537546098,-73.91708993197774,Mexican Restaurant
239,Inwood,40.86768396449915,-73.92121042203897,"""U"" Like",40.8675317158944,-73.92156645636662,Chinese Restaurant
240,Inwood,40.86768396449915,-73.92121042203897,Homer's Dog Run,40.87110405090399,-73.92176417332969,Dog Run
241,Inwood,40.86768396449915,-73.92121042203897,Beans & Vines,40.86640788754024,-73.92482802288949,Café
242,Inwood,40.86768396449915,-73.92121042203897,Lotus Express,40.866279999999996,-73.92456700000001,Chinese Restaurant
243,Inwood,40.86768396449915,-73.92121042203897,Cafe Tabaco y Ron,40.86901579447504,-73.9157760815094,Lounge
244,Inwood,40.86768396449915,-73.92121042203897,El Tina Seafood Restaurant,40.86445981289547,-73.91909750842994,Seafood Restaurant
245,Inwood,40.86768396449915,-73.92121042203897,Indian Road Playground,40.87180127827139,-73.9198711812677,Playground
246,Inwood,40.86768396449915,-73.92121042203897,Empanadas Monumental,40.86524925422833,-73.91967324208582,Empanada Restaurant
247,Inwood,40.86768396449915,-73.92121042203897,Pick & Eat,40.867614321517934,-73.92125256169876,American Restaurant
248,Inwood,40.86768396449915,-73.92121042203897,Baskin-Robbins,40.867661,-73.920831,Ice Cream Shop
249,Inwood,40.86768396449915,-73.92121042203897,John's Fried Chicken,40.864795924590695,-73.91947030101764,Fast Food Restaurant
250,Inwood,40.86768396449915,-73.92121042203897,disFruta,40.86461291878351,-73.91919854494306,Juice Bar
251,Inwood,40.86768396449915,-73.92121042203897,Dyckman Farmhouse Museum,40.8675052544313,-73.92434898524932,History Museum
252,Inwood,40.86768396449915,-73.92121042203897,Azteca,40.864,-73.91912427302933,Mexican Restaurant
253,Inwood,40.86768396449915,-73.92121042203897,Skyline Lounge,40.863525400921475,-73.91925631697427,Lounge
254,Inwood,40.86768396449915,-73.92121042203897,Domino's Pizza,40.8663161,-73.9256244,Pizza Place
255,Inwood,40.86768396449915,-73.92121042203897,Dunkin',40.86765691573932,-73.9208237567459,Donut Shop
256,Inwood,40.86768396449915,-73.92121042203897,Floridita Resturant,40.86397082388327,-73.91935389423473,Caribbean Restaurant
257,Inwood,40.86768396449915,-73.92121042203897,Fine Fare,40.865754899774615,-73.92655697967368,Supermarket
258,Inwood,40.86768396449915,-73.92121042203897,Skyline Bar Lounge,40.863597358749345,-73.91940946633676,Lounge
259,Inwood,40.86768396449915,-73.92121042203897,Liquid Skin Studio,40.864763259887695,-73.92279,Tattoo Parlor
260,Inwood,40.86768396449915,-73.92121042203897,Caridad Restaurant,40.866463,-73.925432,Caribbean Restaurant
261,Inwood,40.86768396449915,-73.92121042203897,MTA MaBSTOA Bus Bx12 / +SBS at 207th Street / 10th Avenue,40.864195248286656,-73.91817097048349,Bus Station
262,Inwood,40.86768396449915,-73.92121042203897,Central Ave Thrwy,40.86359785635044,-73.9198993122942,Moving Target
263,Inwood,40.86768396449915,-73.92121042203897,Super Associated Marketplace,40.86387498350789,-73.91806710440072,Grocery Store
264,Hamilton Heights,40.823604284811935,-73.94968791883366,The Grange Bar & Eatery,40.822553515536654,-73.9495322849762,Cocktail Bar
265,Hamilton Heights,40.823604284811935,-73.94968791883366,ROKC,40.82365436586723,-73.95250628936665,Cocktail Bar
266,Hamilton Heights,40.823604284811935,-73.94968791883366,Cafe One,40.82213853417716,-73.94985305610274,Café
267,Hamilton Heights,40.823604284811935,-73.94968791883366,Fumo,40.821411987945496,-73.95049884872275,Italian Restaurant
268,Hamilton Heights,40.823604284811935,-73.94968791883366,Bikram Yoga Harlem,40.82567176513432,-73.9488869666513,Yoga Studio
269,Hamilton Heights,40.823604284811935,-73.94968791883366,Anchor Wine Bar,40.82542420173819,-73.95120392704392,Wine Bar
270,Hamilton Heights,40.823604284811935,-73.94968791883366,Sweet Chef Southern Style Bakery,40.824053,-73.94935500000001,Bakery
271,Hamilton Heights,40.823604284811935,-73.94968791883366,Wat’s On Your Plate,40.82563202528236,-73.94849438992527,Caribbean Restaurant
272,Hamilton Heights,40.823604284811935,-73.94968791883366,Oso,40.82194462624055,-73.95003838870035,Mexican Restaurant
273,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Cigar Room,40.82381297765499,-73.95225375113166,Smoke Shop
274,Hamilton Heights,40.823604284811935,-73.94968791883366,Uncle Tony's Pizza,40.82144,-73.950766,Pizza Place
275,Hamilton Heights,40.823604284811935,-73.94968791883366,Brahman Yoga Studio,40.82531930121826,-73.94784807016127,Yoga Studio
276,Hamilton Heights,40.823604284811935,-73.94968791883366,Frijolito's,40.823413,-73.952278,Mexican Restaurant
277,Hamilton Heights,40.823604284811935,-73.94968791883366,Hogshead Tavern,40.82391341488537,-73.94915226758634,Bar
278,Hamilton Heights,40.823604284811935,-73.94968791883366,Monkey Cup,40.82569352281918,-73.94723406493276,Coffee Shop
279,Hamilton Heights,40.823604284811935,-73.94968791883366,Hamilton Grange National Memorial,40.82136806280781,-73.94731163978575,Historic Site
280,Hamilton Heights,40.823604284811935,-73.94968791883366,Trufa,40.823083612129544,-73.95295214762749,Mediterranean Restaurant
281,Hamilton Heights,40.823604284811935,-73.94968791883366,Geisha Japanese Cuisine,40.82435478003349,-73.95199336185046,Japanese Restaurant
282,Hamilton Heights,40.823604284811935,-73.94968791883366,Clove Indian Restaurant & Bar,40.82128,-73.95062,Indian Restaurant
283,Hamilton Heights,40.823604284811935,-73.94968791883366,Fantasy Hair & Spa,40.824488,-73.952359,Cosmetics Shop
284,Hamilton Heights,40.823604284811935,-73.94968791883366,Tacos Express,40.82578402143021,-73.94874005434465,Food Truck
285,Hamilton Heights,40.823604284811935,-73.94968791883366,La Nueva Flor de Broadway,40.82189559079043,-73.95378234193336,Latin American Restaurant
286,Hamilton Heights,40.823604284811935,-73.94968791883366,Matto Espresso (Espresso Matto),40.82495765397038,-73.95175921866948,Coffee Shop
287,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem School of the Arts,40.8220530422613,-73.94582407824112,School
288,Hamilton Heights,40.823604284811935,-73.94968791883366,Jimbo's Hamburger Palace,40.82595392371681,-73.94926043908728,Burger Joint
289,Hamilton Heights,40.823604284811935,-73.94968791883366,Manhattanville Coffee,40.8214960193694,-73.94459457496639,Coffee Shop
290,Hamilton Heights,40.823604284811935,-73.94968791883366,The Draft House,40.82439073838958,-73.95208319415376,Pub
291,Hamilton Heights,40.823604284811935,-73.94968791883366,One Stop Patty Shop,40.825013866091766,-73.94772136347088,Caribbean Restaurant
292,Hamilton Heights,40.823604284811935,-73.94968791883366,Riverside Park 138th St Entrance,40.82306337331719,-73.9549277650913,Park
293,Hamilton Heights,40.823604284811935,-73.94968791883366,Olga's Pizza,40.822379286792355,-73.95349050970361,Pizza Place
294,Hamilton Heights,40.823604284811935,-73.94968791883366,Sugar Hill Cafe,40.82433024195042,-73.94553712335258,Café
295,Hamilton Heights,40.823604284811935,-73.94968791883366,Chopped Parsley,40.825910965743155,-73.94745379686356,Sushi Restaurant
296,Hamilton Heights,40.823604284811935,-73.94968791883366,Hamilton's Bakery,40.82748808582801,-73.949618067467,Bakery
297,Hamilton Heights,40.823604284811935,-73.94968791883366,Double Dutch Espresso,40.821954,-73.950043,Coffee Shop
298,Hamilton Heights,40.823604284811935,-73.94968791883366,Nadal's Deli,40.821389463727066,-73.95446616668374,Sandwich Place
299,Hamilton Heights,40.823604284811935,-73.94968791883366,Famous Fish Market,40.823647893952675,-73.9447233080864,Seafood Restaurant
300,Hamilton Heights,40.823604284811935,-73.94968791883366,Il Caffe Latte,40.82487837593629,-73.9467900839368,Café
301,Hamilton Heights,40.823604284811935,-73.94968791883366,Filtered Coffee,40.82199087872992,-73.94999139826207,Café
302,Hamilton Heights,40.823604284811935,-73.94968791883366,Solace Bar & Grill,40.82508584513947,-73.95134339415463,Gastropub
303,Hamilton Heights,40.823604284811935,-73.94968791883366,P.S 153 - Adam Clayton Powell,40.82586375133108,-73.9474427724222,School
304,Hamilton Heights,40.823604284811935,-73.94968791883366,Brands Wines & Liquors,40.82625953349205,-73.95004269079155,Liquor Store
305,Hamilton Heights,40.823604284811935,-73.94968791883366,Agave Mexican & American Grill,40.824210220509144,-73.94522172573167,Mexican Restaurant
306,Hamilton Heights,40.823604284811935,-73.94968791883366,Mumbai Masala,40.826928,-73.946713,Indian Restaurant
307,Hamilton Heights,40.823604284811935,-73.94968791883366,King's Wok,40.827566104011005,-73.94976562795797,Chinese Restaurant
308,Hamilton Heights,40.823604284811935,-73.94968791883366,MamaSushi,40.82739211030812,-73.94983923676227,Sushi Restaurant
309,Hamilton Heights,40.823604284811935,-73.94968791883366,King Gourmet Deli (Fancy Deli),40.821110566598406,-73.94621549655538,Deli / Bodega
310,Hamilton Heights,40.823604284811935,-73.94968791883366,Four Stars Deli,40.824090306375545,-73.94484939092524,Deli / Bodega
311,Hamilton Heights,40.823604284811935,-73.94968791883366,Caridad Restaurant,40.82630689957572,-73.95085200459573,Spanish Restaurant
312,Hamilton Heights,40.823604284811935,-73.94968791883366,Papa John's Pizza,40.82487430556074,-73.94763462303837,Pizza Place
313,Hamilton Heights,40.823604284811935,-73.94968791883366,Montefiore Park,40.82186075941459,-73.95353184024275,Park
314,Hamilton Heights,40.823604284811935,-73.94968791883366,Unity Liquors,40.824306429321986,-73.94455830799798,Liquor Store
315,Hamilton Heights,40.823604284811935,-73.94968791883366,Golden Wok,40.826960496307706,-73.94640130797958,Chinese Restaurant
316,Hamilton Heights,40.823604284811935,-73.94968791883366,La Cocinita Latina,40.82424321642926,-73.94521556015746,Latin American Restaurant
317,Hamilton Heights,40.823604284811935,-73.94968791883366,Vittorio's Pizza Plus,40.82383014147579,-73.94423562359108,Pizza Place
318,Hamilton Heights,40.823604284811935,-73.94968791883366,Parlay Café,40.827254045384436,-73.94629541494385,Hookah Bar
319,Hamilton Heights,40.823604284811935,-73.94968791883366,Dunkin',40.82377743516179,-73.94462868840174,Donut Shop
320,Hamilton Heights,40.823604284811935,-73.94968791883366,Capital One Bank,40.824119187550394,-73.94444824758466,Bank
321,Hamilton Heights,40.823604284811935,-73.94968791883366,P&M Pizza,40.826122,-73.946579,Pizza Place
322,Hamilton Heights,40.823604284811935,-73.94968791883366,SUBWAY,40.8237245038912,-73.94416632887054,Sandwich Place
323,Hamilton Heights,40.823604284811935,-73.94968791883366,Checkers,40.82399309120629,-73.94505017947267,Fast Food Restaurant
324,Hamilton Heights,40.823604284811935,-73.94968791883366,Oh Craft! Beer,40.82598,-73.946781,Beer Bar
325,Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Brothers Pizza,40.82389496878269,-73.94418230864818,Pizza Place
326,Hamilton Heights,40.823604284811935,-73.94968791883366,BreakJuicery,40.821181768159185,-73.94483327865599,Juice Bar
327,Manhattanville,40.8169344294978,-73.9573853935188,Jin Ramen,40.815406172563904,-73.95854739270733,Ramen Restaurant
328,Manhattanville,40.8169344294978,-73.9573853935188,Dear Mama Coffee,40.817333,-73.959494,Coffee Shop
329,Manhattanville,40.8169344294978,-73.9573853935188,Oasis Juice Bar,40.815016957500134,-73.95887946970998,Juice Bar
330,Manhattanville,40.8169344294978,-73.9573853935188,Steep Rock West,40.81666795087888,-73.95796911357189,Climbing Gym
331,Manhattanville,40.8169344294978,-73.9573853935188,Dinosaur Bar-B-Que,40.818146873796856,-73.9606735523417,BBQ Joint
332,Manhattanville,40.8169344294978,-73.9573853935188,The Expat,40.815355,-73.960178,Gastropub
333,Manhattanville,40.8169344294978,-73.9573853935188,Go! Go! Curry!,40.81547267978402,-73.95823441394805,Japanese Curry Restaurant
334,Manhattanville,40.8169344294978,-73.9573853935188,West Harlem Piers Park,40.81879256812002,-73.96102935944113,Park
335,Manhattanville,40.8169344294978,-73.9573853935188,Kissaten Jin,40.81545749902605,-73.9584688976533,Café
336,Manhattanville,40.8169344294978,-73.9573853935188,Hudson River Greenway Bike Path,40.819281875389116,-73.96073341369629,Bike Trail
337,Manhattanville,40.8169344294978,-73.9573853935188,Pisticci Ristorante,40.81401515598367,-73.9602659078139,Italian Restaurant
338,Manhattanville,40.8169344294978,-73.9573853935188,The World Famous Cotton Club,40.8175873,-73.9602736,Lounge
339,Manhattanville,40.8169344294978,-73.9573853935188,Fairway Market,40.81999621370494,-73.95973825129128,Supermarket
340,Manhattanville,40.8169344294978,-73.9573853935188,Chapati House - NYC,40.81457249971737,-73.95915381671377,Indian Restaurant
341,Manhattanville,40.8169344294978,-73.9573853935188,El Puerto Seafood and Fish Market,40.813861024837166,-73.95673661274444,Seafood Restaurant
342,Manhattanville,40.8169344294978,-73.9573853935188,Plowshares Coffee,40.813705,-73.955776,Coffee Shop
343,Manhattanville,40.8169344294978,-73.9573853935188,El Porton,40.81439947957596,-73.95932994222076,Mexican Restaurant
344,Manhattanville,40.8169344294978,-73.9573853935188,The Craftsman,40.814611835311716,-73.95914766751388,Bar
345,Manhattanville,40.8169344294978,-73.9573853935188,Bettolona,40.81408384945623,-73.95957422392542,Italian Restaurant
346,Manhattanville,40.8169344294978,-73.9573853935188,La Salle Dumpling Room,40.81405982513547,-73.95970095977188,Dumpling Restaurant
347,Manhattanville,40.8169344294978,-73.9573853935188,Sushi Sushi,40.81855014925793,-73.95273086623575,Sushi Restaurant
348,Manhattanville,40.8169344294978,-73.9573853935188,Toast 125,40.81486,-73.9594,American Restaurant
349,Manhattanville,40.8169344294978,-73.9573853935188,Bakery HNY,40.816779,-73.95340300000001,Boutique
350,Manhattanville,40.8169344294978,-73.9573853935188,Kuro Kuma,40.81389238492917,-73.96002657140916,Coffee Shop
351,Manhattanville,40.8169344294978,-73.9573853935188,Bus Stop Restaurant,40.82021118070754,-73.95538446717724,Diner
352,Manhattanville,40.8169344294978,-73.9573853935188,Falafel on Broadway,40.814438358419125,-73.95925145225897,Falafel Restaurant
353,Manhattanville,40.8169344294978,-73.9573853935188,Chinelos,40.820190000000004,-73.953769,Mexican Restaurant
354,Manhattanville,40.8169344294978,-73.9573853935188,Mofongo del Valle,40.820317200012795,-73.95497729240167,Spanish Restaurant
355,Manhattanville,40.8169344294978,-73.9573853935188,Seafood Restaurant,40.81405258178711,-73.95603942871094,Seafood Restaurant
356,Manhattanville,40.8169344294978,-73.9573853935188,Loui Loui Louisiana Seafood,40.8142168897983,-73.95945001739813,Seafood Restaurant
357,Manhattanville,40.8169344294978,-73.9573853935188,Fruces Harlem,40.818245000000005,-73.95311600000001,Food & Drink Shop
358,Manhattanville,40.8169344294978,-73.9573853935188,Harlem's Floridita,40.817998,-73.960982,Cuban Restaurant
359,Manhattanville,40.8169344294978,-73.9573853935188,China Place,40.81403821530296,-73.95954897357637,Chinese Restaurant
360,Manhattanville,40.8169344294978,-73.9573853935188,Chase Bank,40.8207975,-73.9549156,Bank
361,Manhattanville,40.8169344294978,-73.9573853935188,Bahama's Deli (Najeeb Super One),40.81375159465167,-73.95980809617782,Deli / Bodega
362,Manhattanville,40.8169344294978,-73.9573853935188,MTA MaBSTOA Bus at W. 125th Street & 12th Ave (West Harlem Piers Terminal): (Bx15),40.81749014576338,-73.95994453399868,Bus Station
363,Manhattanville,40.8169344294978,-73.9573853935188,Columbia U Consignment,40.815168,-73.959609,Thrift / Vintage Store
364,Manhattanville,40.8169344294978,-73.9573853935188,Columbia Deli Market,40.81550979614258,-73.96007537841797,Deli / Bodega
365,Manhattanville,40.8169344294978,-73.9573853935188,St Clair Stairs,40.81688188924818,-73.96140244614658,Scenic Lookout
366,Manhattanville,40.8169344294978,-73.9573853935188,Liquors,40.81385375052204,-73.95957718431835,Liquor Store
367,Manhattanville,40.8169344294978,-73.9573853935188,Baylander (IX-514),40.818815,-73.961307,History Museum
368,Manhattanville,40.8169344294978,-73.9573853935188,Broadway Malls,40.82048907980157,-73.95594239373769,Plaza
369,Manhattanville,40.8169344294978,-73.9573853935188,Claremont Playground (Dolphin Park),40.814915,-73.96211603,Playground
370,Manhattanville,40.8169344294978,-73.9573853935188,Columbian Bakery,40.820429759316724,-73.95448013535928,Bakery
371,Manhattanville,40.8169344294978,-73.9573853935188,PAY-O-MATIC,40.820428,-73.954337,Check Cashing Service
372,Manhattanville,40.8169344294978,-73.9573853935188,Mi Pais Market,40.820752708114185,-73.95484749473836,Farmers Market
373,Manhattanville,40.8169344294978,-73.9573853935188,International House Cafeteria,40.813561347979345,-73.9611063982993,Food Court
374,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Cycle,40.817201307497854,-73.94259246278489,Cycle Studio
375,Central Harlem,40.81597606742414,-73.94321112603905,Belle Harlem,40.81689,-73.94268,American Restaurant
